ID Anúncio,Título (BR),Fonte,Vendedor,URL,Preço BR (R$),Qtd disponível,SKU,Produto (canônico),Tipo,Coleção,Preço US (US$),Câmbio USD/BRL,Preço US (R$),Lucro bruto (R$),Margem total %,Mais barato que US %,Lucro líquido est. (R$),Margem líquida est. %,Confiança do match,Confiança do deal,Risco principal,Ação recomendada,Motivo de rejeição
LIGA-133345-3,(ING) Booster Bundle - Escarlate e Violeta 8.5 - Prismatic Evolutions (English),liga,loja#28699,https://www.ligapokemon.com.br/?view=prod/view&pcode=133345&prod=(ING) Combo de Pacotes - Escarlate e Violeta 8.5 - Evoluções Prismáticas,749.9,2,pre-booster-bundle-en,Prismatic Evolutions Booster Bundle (English),Booster Bundle,Prismatic Evolutions,92.96,5.1671,480.33,-269.57,-35.95,-56.12,-471.03,-62.81,HIGH,RED,Margem total -35.9% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-133345-4,(ING) Booster Bundle - Escarlate e Violeta 8.5 - Prismatic Evolutions (English),liga,loja#490654,https://www.ligapokemon.com.br/?view=prod/view&pcode=133345&prod=(ING) Combo de Pacotes - Escarlate e Violeta 8.5 - Evoluções Prismáticas,749.95,4,pre-booster-bundle-en,Prismatic Evolutions Booster Bundle (English),Booster Bundle,Prismatic Evolutions,92.96,5.1671,480.33,-269.62,-35.95,-56.13,-471.08,-62.81,HIGH,RED,Margem total -35.9% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-133345-5,(ING) Booster Bundle - Escarlate e Violeta 8.5 - Prismatic Evolutions (English),liga,loja#104401,https://www.ligapokemon.com.br/?view=prod/view&pcode=133345&prod=(ING) Combo de Pacotes - Escarlate e Violeta 8.5 - Evoluções Prismáticas,750.0,14,pre-booster-bundle-en,Prismatic Evolutions Booster Bundle (English),Booster Bundle,Prismatic Evolutions,92.96,5.1671,480.33,-269.67,-35.96,-56.14,-471.13,-62.82,HIGH,RED,Margem total -36.0% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-131785-1,(ING) Booster Pack - Escarlate e Violeta 3 - Obsidiana em Chamas (English),liga,loja#283105,https://www.ligapokemon.com.br/?view=prod/view&pcode=131785&prod=(ING) Booster Avulso - Escarlate e Violeta 3 - Obsidiana em Chamas,98.0,1,obf-sleeved-booster,Obsidian Flames Sleeved Booster (English),Sleeved Booster,Obsidian Flames,12.06,5.1671,62.32,-35.68,-36.41,-57.26,-161.9,-165.21,HIGH,RED,Margem total -36.4% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-133447-8,(ING) Booster Bundle - Escarlate e Violeta 10 - Destined Rivals (English),liga,loja#238651,https://www.ligapokemon.com.br/?view=prod/view&pcode=133447&prod=(ING) Combo de Pacotes - Escarlate e Violeta 10 - Rivais Predestinados,659.0,1,dri-bundle-en,Destined Rivals Booster Bundle (English),Booster Bundle,Destined Rivals,80.71,5.1671,417.04,-241.96,-36.72,-58.02,-432.03,-65.56,HIGH,RED,Margem total -36.7% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-133447-9,(ING) Booster Bundle - Escarlate e Violeta 10 - Destined Rivals (English),liga,loja#471088,https://www.ligapokemon.com.br/?view=prod/view&pcode=133447&prod=(ING) Combo de Pacotes - Escarlate e Violeta 10 - Rivais Predestinados,660.0,1,dri-bundle-en,Destined Rivals Booster Bundle (English),Booster Bundle,Destined Rivals,80.71,5.1671,417.04,-242.96,-36.81,-58.26,-433.03,-65.61,HIGH,RED,Margem total -36.8% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-131785-2,(ING) Booster Pack - Escarlate e Violeta 3 - Obsidiana em Chamas (English),liga,loja#88876,https://www.ligapokemon.com.br/?view=prod/view&pcode=131785&prod=(ING) Booster Avulso - Escarlate e Violeta 3 - Obsidiana em Chamas,99.95,14,obf-sleeved-booster,Obsidian Flames Sleeved Booster (English),Sleeved Booster,Obsidian Flames,12.06,5.1671,62.32,-37.63,-37.65,-60.39,-163.85,-163.93,HIGH,RED,Margem total -37.6% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-131785-3,(ING) Booster Pack - Escarlate e Violeta 3 - Obsidiana em Chamas (English),liga,loja#117638,https://www.ligapokemon.com.br/?view=prod/view&pcode=131785&prod=(ING) Booster Avulso - Escarlate e Violeta 3 - Obsidiana em Chamas,99.95,29,obf-sleeved-booster,Obsidian Flames Sleeved Booster (English),Sleeved Booster,Obsidian Flames,12.06,5.1671,62.32,-37.63,-37.65,-60.39,-163.85,-163.93,HIGH,RED,Margem total -37.6% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-133345-6,(ING) Booster Bundle - Escarlate e Violeta 8.5 - Prismatic Evolutions (English),liga,loja#86960,https://www.ligapokemon.com.br/?view=prod/view&pcode=133345&prod=(ING) Combo de Pacotes - Escarlate e Violeta 8.5 - Evoluções Prismáticas,799.9,1,pre-booster-bundle-en,Prismatic Evolutions Booster Bundle (English),Booster Bundle,Prismatic Evolutions,92.96,5.1671,480.33,-319.57,-39.95,-66.53,-521.03,-65.14,HIGH,RED,Margem total -40.0% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-133345-7,(ING) Booster Bundle - Escarlate e Violeta 8.5 - Prismatic Evolutions (English),liga,loja#677976,https://www.ligapokemon.com.br/?view=prod/view&pcode=133345&prod=(ING) Combo de Pacotes - Escarlate e Violeta 8.5 - Evoluções Prismáticas,799.9,3,pre-booster-bundle-en,Prismatic Evolutions Booster Bundle (English),Booster Bundle,Prismatic Evolutions,92.96,5.1671,480.33,-319.57,-39.95,-66.53,-521.03,-65.14,HIGH,RED,Margem total -40.0% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-133956-13,(ING) Booster Pack - Megaevolução 1 - Megaevolução (English),liga,loja#27364,https://www.ligapokemon.com.br/?view=prod/view&pcode=133956&prod=(ING) Booster Avulso - Megaevolução 1 - Megaevolução,59.9,24,meg-sleeved-booster,Mega Evolution Sleeved Booster (English),Sleeved Booster,Mega Evolution,6.73,5.1671,34.77,-25.13,-41.95,-72.25,-146.38,-244.38,HIGH,RED,Margem total -41.9% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-133443-8,(ING) Booster Pack - Escarlate e Violeta 10 - Destined Rivals (English),liga,loja#249290,https://www.ligapokemon.com.br/?view=prod/view&pcode=133443&prod=(ING) Booster Avulso - Escarlate e Violeta 10 - Rivais Predestinados,100.0,10,dri-pack-en,Destined Rivals Booster Pack (English),Sleeved Booster,Destined Rivals,10.62,5.1671,54.87,-45.13,-45.13,-82.23,-59.79,-59.79,HIGH,RED,Margem total -45.1% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-133782-3,(ING) Booster Bundle - Escarlate e Violeta 10.5 - Raio Preto (English),liga,loja#86960,https://www.ligapokemon.com.br/?view=prod/view&pcode=133782&prod=(ING) Combo de Pacotes - Escarlate e Violeta 10.5 - Raio Preto,749.9,3,blk-booster-bundle,Black Bolt Booster Bundle (English),Booster Bundle,Black Bolt,77.97,5.1671,402.88,-347.02,-46.28,-86.14,-534.54,-71.28,HIGH,RED,Margem total -46.3% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-128391-6,(ING) Booster Pack - Escarlate e Violeta - Pokémon 151 (English),liga,loja#789938,https://www.ligapokemon.com.br/?view=prod/view&pcode=128391&prod=(ING) Booster Avulso - Escarlate e Violeta - 151,299.9,25,mew-pack-en,Scarlet & Violet 151 Booster Pack (English),Sleeved Booster,Scarlet & Violet 151,29.66,5.1671,153.26,-146.64,-48.90,-95.69,-179.02,-59.69,HIGH,RED,Margem total -48.9% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-133345-8,(ING) Booster Bundle - Escarlate e Violeta 8.5 - Prismatic Evolutions (English),liga,loja#669854,https://www.ligapokemon.com.br/?view=prod/view&pcode=133345&prod=(ING) Combo de Pacotes - Escarlate e Violeta 8.5 - Evoluções Prismáticas,993.78,1,pre-booster-bundle-en,Prismatic Evolutions Booster Bundle (English),Booster Bundle,Prismatic Evolutions,92.96,5.1671,480.33,-513.45,-51.67,-106.89,-714.91,-71.94,HIGH,RED,Margem total -51.7% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-128391-7,(ING) Booster Pack - Escarlate e Violeta - Pokémon 151 (English),liga,loja#309121,https://www.ligapokemon.com.br/?view=prod/view&pcode=128391&prod=(ING) Booster Avulso - Escarlate e Violeta - 151,350.0,20,mew-pack-en,Scarlet & Violet 151 Booster Pack (English),Sleeved Booster,Scarlet & Violet 151,29.66,5.1671,153.26,-196.74,-56.21,-128.38,-229.12,-65.46,HIGH,RED,Margem total -56.2% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-134382-11,(ING) Booster Pack - Megaevolução 2 - Phantasmal Flames (English),liga,loja#553317,https://www.ligapokemon.com.br/?view=prod/view&pcode=134382&prod=(ING) Booster Avulso - Megaevolução 2 - Fogo Fantasmagórico,925.33,3,phf-pack-en,Phantasmal Flames Booster Pack (English),Sleeved Booster,Phantasmal Flames,10.9,5.1671,56.32,-869.01,-93.91,-1542.95,-883.94,-95.53,HIGH,RED,Margem total -93.9% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-131987-1,(ING) Booster Pack - Trick or Trade 2024 (English),liga,loja#117638,https://www.ligapokemon.com.br/?view=prod/view&pcode=131987&prod=(ING) Booster Avulso - Trick or Trade 2024,24.95,30,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-128621-1,(ING) Booster Pack - Trick or Trade 2023 (English),liga,loja#677976,https://www.ligapokemon.com.br/?view=prod/view&pcode=128621&prod=(ING) Booster Avulso - Trick or Trade 2023,14.9,53,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-128621-2,(ING) Booster Pack - Trick or Trade 2023 (English),liga,loja#28699,https://www.ligapokemon.com.br/?view=prod/view&pcode=128621&prod=(ING) Booster Avulso - Trick or Trade 2023,19.9,25,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-128621-3,(ING) Booster Pack - Trick or Trade 2023 (English),liga,loja#86960,https://www.ligapokemon.com.br/?view=prod/view&pcode=128621&prod=(ING) Booster Avulso - Trick or Trade 2023,19.9,2,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-128621-4,(ING) Booster Pack - Trick or Trade 2023 (English),liga,loja#88876,https://www.ligapokemon.com.br/?view=prod/view&pcode=128621&prod=(ING) Booster Avulso - Trick or Trade 2023,19.95,43,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-128621-5,(ING) Booster Pack - Trick or Trade 2023 (English),liga,loja#117638,https://www.ligapokemon.com.br/?view=prod/view&pcode=128621&prod=(ING) Booster Avulso - Trick or Trade 2023,19.95,61,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-128621-6,(ING) Booster Pack - Trick or Trade 2023 (English),liga,loja#104217,https://www.ligapokemon.com.br/?view=prod/view&pcode=128621&prod=(ING) Booster Avulso - Trick or Trade 2023,20.0,8,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-128621-7,(ING) Booster Pack - Trick or Trade 2023 (English),liga,loja#318218,https://www.ligapokemon.com.br/?view=prod/view&pcode=128621&prod=(ING) Booster Avulso - Trick or Trade 2023,20.0,50,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133171-1,(ING) Booster Pack - Escarlate e Violeta 9 - Journey Together (English),liga,loja#88876,https://www.ligapokemon.com.br/?view=prod/view&pcode=133171&prod=(ING) Booster Avulso - Escarlate e Violeta 9 - Amigos de Jornada,24.95,24,jtg-pack-en,Journey Together Booster Pack (English),Sleeved Booster,Journey Together,,,,,,,,,HIGH,RED,Preço R$ 24.95 abaixo do mínimo de operação,Ignorar,abaixo_do_preco_minimo
LIGA-132316-1,(ING) Booster Pack - Espada e Escudo 10 - Estrelas Radiantes (English),liga,loja#88876,https://www.ligapokemon.com.br/?view=prod/view&pcode=132316&prod=(ING) Booster Avulso - Espada e Escudo 10 - Estrelas Radiantes,89.95,17,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-132316-2,(ING) Booster Pack - Espada e Escudo 10 - Estrelas Radiantes (English),liga,loja#657636,https://www.ligapokemon.com.br/?view=prod/view&pcode=132316&prod=(ING) Booster Avulso - Espada e Escudo 10 - Estrelas Radiantes,120.0,5,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-132782-1,(ING) Booster Pack - Espada e Escudo 12 - Tempestade Prateada (English),liga,loja#88876,https://www.ligapokemon.com.br/?view=prod/view&pcode=132782&prod=(ING) Booster Avulso - Espada e Escudo 12 - Tempestade Prateada,99.95,33,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135755-1,(ING) Booster Pack - Máscaras do Crepúsculo (English),liga,loja#283105,https://www.ligapokemon.com.br/?view=prod/view&pcode=135755&prod=(ING) Booster Avulso - Máscaras do Crepúsculo,39.89,1,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135755-2,(ING) Booster Pack - Máscaras do Crepúsculo (English),liga,loja#88876,https://www.ligapokemon.com.br/?view=prod/view&pcode=135755&prod=(ING) Booster Avulso - Máscaras do Crepúsculo,49.95,95,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135755-3,(ING) Booster Pack - Máscaras do Crepúsculo (English),liga,loja#117638,https://www.ligapokemon.com.br/?view=prod/view&pcode=135755&prod=(ING) Booster Avulso - Máscaras do Crepúsculo,49.95,32,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133279-1,(ING) Blister - Escarlate e Violeta 9 - Journey Together (English),liga,loja#117638,https://www.ligapokemon.com.br/?view=prod/view&pcode=133279&prod=(ING) Blister Unitário - Escarlate e Violeta 9 - Amigos de Jornada,24.95,426,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133279-2,(ING) Blister - Escarlate e Violeta 9 - Journey Together (English),liga,loja#713243,https://www.ligapokemon.com.br/?view=prod/view&pcode=133279&prod=(ING) Blister Unitário - Escarlate e Violeta 9 - Amigos de Jornada,28.0,23,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133279-3,(ING) Blister - Escarlate e Violeta 9 - Journey Together (English),liga,loja#112112,https://www.ligapokemon.com.br/?view=prod/view&pcode=133279&prod=(ING) Blister Unitário - Escarlate e Violeta 9 - Amigos de Jornada,28.9,3,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133279-4,(ING) Blister - Escarlate e Violeta 9 - Journey Together (English),liga,loja#616655,https://www.ligapokemon.com.br/?view=prod/view&pcode=133279&prod=(ING) Blister Unitário - Escarlate e Violeta 9 - Amigos de Jornada,29.9,10,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133279-5,(ING) Blister - Escarlate e Violeta 9 - Journey Together (English),liga,loja#699868,https://www.ligapokemon.com.br/?view=prod/view&pcode=133279&prod=(ING) Blister Unitário - Escarlate e Violeta 9 - Amigos de Jornada,31.9,15,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133279-6,(ING) Blister - Escarlate e Violeta 9 - Journey Together (English),liga,loja#710468,https://www.ligapokemon.com.br/?view=prod/view&pcode=133279&prod=(ING) Blister Unitário - Escarlate e Violeta 9 - Amigos de Jornada,33.9,5,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133279-7,(ING) Blister - Escarlate e Violeta 9 - Journey Together (English),liga,loja#27364,https://www.ligapokemon.com.br/?view=prod/view&pcode=133279&prod=(ING) Blister Unitário - Escarlate e Violeta 9 - Amigos de Jornada,34.7,24,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133279-8,(ING) Blister - Escarlate e Violeta 9 - Journey Together (English),liga,loja#32448,https://www.ligapokemon.com.br/?view=prod/view&pcode=133279&prod=(ING) Blister Unitário - Escarlate e Violeta 9 - Amigos de Jornada,34.88,6,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133279-9,(ING) Blister - Escarlate e Violeta 9 - Journey Together (English),liga,loja#64102,https://www.ligapokemon.com.br/?view=prod/view&pcode=133279&prod=(ING) Blister Unitário - Escarlate e Violeta 9 - Amigos de Jornada,34.9,36,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133279-10,(ING) Blister - Escarlate e Violeta 9 - Journey Together (English),liga,loja#64102,https://www.ligapokemon.com.br/?view=prod/view&pcode=133279&prod=(ING) Blister Unitário - Escarlate e Violeta 9 - Amigos de Jornada,34.9,36,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133279-11,(ING) Blister - Escarlate e Violeta 9 - Journey Together (English),liga,loja#90095,https://www.ligapokemon.com.br/?view=prod/view&pcode=133279&prod=(ING) Blister Unitário - Escarlate e Violeta 9 - Amigos de Jornada,34.9,37,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133279-12,(ING) Blister - Escarlate e Violeta 9 - Journey Together (English),liga,loja#645953,https://www.ligapokemon.com.br/?view=prod/view&pcode=133279&prod=(ING) Blister Unitário - Escarlate e Violeta 9 - Amigos de Jornada,34.9,22,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133279-13,(ING) Blister - Escarlate e Violeta 9 - Journey Together (English),liga,loja#9781,https://www.ligapokemon.com.br/?view=prod/view&pcode=133279&prod=(ING) Blister Unitário - Escarlate e Violeta 9 - Amigos de Jornada,34.99,16,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133279-14,(ING) Blister - Escarlate e Violeta 9 - Journey Together (English),liga,loja#61167,https://www.ligapokemon.com.br/?view=prod/view&pcode=133279&prod=(ING) Blister Unitário - Escarlate e Violeta 9 - Amigos de Jornada,34.99,266,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133279-15,(ING) Blister - Escarlate e Violeta 9 - Journey Together (English),liga,loja#461,https://www.ligapokemon.com.br/?view=prod/view&pcode=133279&prod=(ING) Blister Unitário - Escarlate e Violeta 9 - Amigos de Jornada,39.9,16,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133585-1,(ING) Blister Duplo - Escarlate e Violeta - Back to School 2024 - Bellibolt (English),liga,loja#27364,https://www.ligapokemon.com.br/?view=prod/view&pcode=133585&prod=(ING) Blister Duplo - Escarlate e Violeta - Back to School 2024 - Bellibolt,109.9,6,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133585-2,(ING) Blister Duplo - Escarlate e Violeta - Back to School 2024 - Bellibolt (English),liga,loja#505606,https://www.ligapokemon.com.br/?view=prod/view&pcode=133585&prod=(ING) Blister Duplo - Escarlate e Violeta - Back to School 2024 - Bellibolt,109.9,1,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
